#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
4.72000E-05 8.56509E+09 2.83186E+05
4.73000E-05 8.49289E+09 2.80798E+05
4.74000E-05 8.42145E+09 2.78436E+05
4.75000E-05 8.35075E+09 2.76099E+05
4.76000E-05 8.28080E+09 2.73786E+05
4.77000E-05 8.21158E+09 2.71497E+05
4.78000E-05 8.14308E+09 2.69233E+05
4.79000E-05 8.07529E+09 2.66991E+05
4.80000E-05 8.00821E+09 2.64773E+05
4.81000E-05 7.94182E+09 2.62578E+05
4.82000E-05 7.87611E+09 2.60406E+05
4.83000E-05 7.81109E+09 2.58256E+05
4.84000E-05 7.74674E+09 2.56128E+05
4.85000E-05 7.68304E+09 2.54022E+05
4.86000E-05 7.62000E+09 2.51938E+05
4.87000E-05 7.55761E+09 2.49875E+05
4.88000E-05 7.49585E+09 2.47833E+05
4.89000E-05 7.43472E+09 2.45812E+05
4.90000E-05 7.37422E+09 2.43812E+05
4.91000E-05 7.31432E+09 2.41832E+05
4.92000E-05 7.25504E+09 2.39872E+05
4.93000E-05 7.19635E+09 2.37931E+05
4.94000E-05 7.13826E+09 2.36010E+05
4.95000E-05 7.08075E+09 2.34109E+05
4.96000E-05 7.02382E+09 2.32227E+05
4.97000E-05 6.96746E+09 2.30363E+05
4.98000E-05 6.91167E+09 2.28519E+05
4.99000E-05 6.85643E+09 2.26692E+05
5.00000E-05 6.80174E+09 2.24884E+05
5.01000E-05 6.74760E+09 2.23094E+05
5.02000E-05 6.69399E+09 2.21322E+05
5.03000E-05 6.64092E+09 2.19567E+05
5.04000E-05 6.58837E+09 2.17830E+05
5.05000E-05 6.53634E+09 2.16109E+05
5.06000E-05 6.48482E+09 2.14406E+05
5.07000E-05 6.43381E+09 2.12719E+05
5.08000E-05 6.38330E+09 2.11049E+05
5.09000E-05 6.33328E+09 2.09396E+05
5.10000E-05 6.28376E+09 2.07758E+05
5.11000E-05 6.23471E+09 2.06137E+05
5.12000E-05 6.18615E+09 2.04531E+05
5.13000E-05 6.13805E+09 2.02941E+05
5.14000E-05 6.09043E+09 2.01366E+05
5.15000E-05 6.04326E+09 1.99807E+05
5.16000E-05 5.99655E+09 1.98262E+05
5.17000E-05 5.95029E+09 1.96733E+05
5.18000E-05 5.90447E+09 1.95218E+05
5.19000E-05 5.85910E+09 1.93718E+05
5.20000E-05 5.81416E+09 1.92232E+05
5.21000E-05 5.76965E+09 1.90760E+05
5.22000E-05 5.72556E+09 1.89303E+05
5.23000E-05 5.68190E+09 1.87859E+05
5.24000E-05 5.63865E+09 1.86429E+05
5.25000E-05 5.59581E+09 1.85013E+05
5.26000E-05 5.55338E+09 1.83610E+05
5.27000E-05 5.51135E+09 1.82220E+05
5.28000E-05 5.46971E+09 1.80844E+05
5.29000E-05 5.42847E+09 1.79480E+05
5.30000E-05 5.38762E+09 1.78129E+05
5.31000E-05 5.34715E+09 1.76791E+05
5.32000E-05 5.30706E+09 1.75466E+05
5.33000E-05 5.26734E+09 1.74153E+05
5.34000E-05 5.22799E+09 1.72852E+05
5.35000E-05 5.18902E+09 1.71563E+05
5.36000E-05 5.15040E+09 1.70286E+05
5.37000E-05 5.11214E+09 1.69021E+05
5.38000E-05 5.07424E+09 1.67768E+05
5.39000E-05 5.03669E+09 1.66527E+05
5.40000E-05 4.99948E+09 1.65297E+05
5.41000E-05 4.96262E+09 1.64078E+05
5.42000E-05 4.92610E+09 1.62870E+05
5.43000E-05 4.88991E+09 1.61674E+05
5.44000E-05 4.85405E+09 1.60488E+05
5.45000E-05 4.81853E+09 1.59314E+05
5.46000E-05 4.78332E+09 1.58150E+05
5.47000E-05 4.74844E+09 1.56996E+05
5.48000E-05 4.71387E+09 1.55854E+05
5.49000E-05 4.67962E+09 1.54721E+05
5.50000E-05 4.64568E+09 1.53599E+05
5.51000E-05 4.61205E+09 1.52487E+05
5.52000E-05 4.57872E+09 1.51385E+05
5.53000E-05 4.54569E+09 1.50293E+05
5.54000E-05 4.51296E+09 1.49211E+05
